"","P0","P1","P2","P3"
"61",0.200492691920745,0.210868434576284,0.216436072137721,0.230830322506892
"62",0.503011564360507,0.540947086197767,0.575522246462441,0.61905204758837
"63",0.370603548074013,0.418903049363977,0.473003825517391,0.524292657475115
"64",0.362876974136036,0.389785152566463,0.441879439915372,0.484060727412556
"65",0.545035688885935,0.607697117158447,0.622988386729605,0.638938322884641
"66",0.565584909634335,0.584989354617368,0.595134100730279,0.616724420943614
"67",0.259772488971279,0.271570704855623,0.2954771400162,0.307201559611166
"68",0.591554975350882,0.634528027427492,0.677222600683744,0.718918144035056
"69",0.494791609619554,0.535678463495781,0.590557179869093,0.633137992692966
"70",0.276873841775775,0.280811098742452,0.28078864148764,0.284197007923457
"71",0.395853138654503,0.419507979104588,0.415991604150115,0.420656150779533
"72",0.502703542283834,0.522664727277408,0.512432534372093,0.524929058582201
"73",0.646954763161842,0.663014457595861,0.671510878522786,0.680878110872464
"74",0.451513585535614,0.446510659848353,0.461544024682894,0.469620467993053
"75",0.588032819990637,0.617283952064838,0.626940710191148,0.64299718524814
"76",0.364181833084304,0.389887628018185,0.387463943353452,0.392297631978104
"77",0.484844689229927,0.506382620922179,0.504838208837116,0.51488235133156
"78",0.225144188238818,0.260052320125205,0.298290241213945,0.330366292389326
"79",0.576349563425362,0.592897023560386,0.60187154675158,0.616508420822272
"80",0.263870952682324,0.285095486110669,0.285178514322192,0.290592251920011
"81",0.186360120633179,0.1784375089038,0.196773112661874,0.212329818635215
"82",0.216532335431669,0.223827898824756,0.241923886127034,0.261133606486145
"83",0.581881048533454,0.622828564953947,0.667132079779159,0.711369120469328
"84",0.589992785036845,0.604234108009293,0.597541725749023,0.606774227118961
"85",0.54561914583501,0.560940335347294,0.548279563681993,0.556188094079081
"86",0.522618472980069,0.552845241739203,0.566789133520148,0.577352763464624
"87",0.637689078456866,0.650074743878476,0.667715613609869,0.6860090519802
"88",0.45061857962375,0.481739170440846,0.475386281157301,0.476325233247473
"89",0.412714793015166,0.436530313457843,0.47584448523098,0.520312562692293
"90",0.594247836750163,0.585149380858681,0.601353570099233,0.610720802448911
"91",0.52900949160334,0.541382954165178,0.552872075648132,0.560877644698383
"92",0.456822527831868,0.505080985935907,0.550990950296236,0.610483497441061
"93",0.283230733338569,0.293627732147928,0.299041280610008,0.307058965702788
"94",0.153848828112935,0.161808032002675,0.171763046562638,0.18600924117624
"95",0.378165616198284,0.423857286152622,0.471396393551031,0.522938060832703
"96",0.4116455385492,0.422393880187155,0.431964854254508,0.446594461767821
"97",0.492298098420262,0.515062791057363,0.531804370702102,0.543484175796601
"98",0.284067019793685,0.278845416649472,0.293589061811128,0.308859431135293
"99",0.272758293200091,0.310471553518712,0.358295005937915,0.425914874349627
"100",0.398281197067926,0.398097089665376,0.408287205912748,0.421753982146138
"101",0.527824472688937,0.540691930868506,0.530459737963191,0.540417338280423
"102",0.288891774691078,0.298422711194449,0.310832359129972,0.328388665651024
"103",0.544153227538369,0.527426342391798,0.541315923762876,0.552920119425893
"104",0.431965602378062,0.4393630371866,0.448337560377794,0.463716358859507
"105",0.32169344585275,0.344391594928227,0.338543436911789,0.341385591009126
"106",0.630319807266592,0.665068329007722,0.672686226324598,0.693721576995804
"107",0.378317694122753,0.405895164383974,0.427862064520543,0.439774236229716
"108",0.212185969013978,0.228151933590245,0.230625947280372,0.237697458099331
"109",0.418486627897317,0.434429280098095,0.465706608154757,0.475449987909231
"110",0.514322621688288,0.523838263609039,0.519372589844695,0.528846048962475
"111",0.240919640040289,0.249450998522758,0.269761358787295,0.28202737645338
"112",0.52580453812183,0.520121173642051,0.522247949373853,0.533040503912365
"113",0.496167264477516,0.511363679799888,0.508296945686311,0.522066185559736
"114",0.728838091631806,0.76009992136842,0.770629649689774,0.782160425635891
"115",0.62709156254116,0.65575870672903,0.675793491691039,0.70484444704767
"116",0.537221765204278,0.558691821216701,0.553467368692333,0.559997281440174
"117",0.463088568234316,0.503024290530962,0.540778003373168,0.586536869874
"118",0.288732932532258,0.282168891574131,0.289818099123928,0.302837667141494
"119",0.275843225107241,0.285840877168793,0.283022756827316,0.287791802121026
"120",0.508485190698502,0.537877773706387,0.578246024230599,0.626622305163117
"121",0.415237990399165,0.412138734380344,0.413121726648682,0.429741808730199
"122",0.151754273709997,0.144110861048998,0.156342048095575,0.170786938301974
"123",0.641904124000356,0.649638784503971,0.650088897042172,0.65960418514742
"124",0.232984667148082,0.258313492129621,0.258082721937708,0.269428006148332
"125",0.531692958142293,0.545485429005717,0.531889607334651,0.539873185415944
"126",0.152128665315984,0.166630588834354,0.1947843470609,0.234344648845727
"127",0.374734993741339,0.428772408854546,0.474148358341769,0.5276840069124
"128",0.508488027793695,0.521251715567492,0.521701828105694,0.532494382644205
"129",0.495142600985628,0.536698530696935,0.590037261704606,0.636006578447583
"130",0.408215137714286,0.422822698216482,0.427251122261301,0.441746196625299
"131",0.750053173920419,0.771167151954736,0.759916322311973,0.763992566330686
"132",0.642021420236368,0.680062900211212,0.706332037283847,0.729499949708126
"133",0.394967180070366,0.408518275619196,0.411207011204728,0.426928862120739
"134",0.364426039153847,0.427156787287888,0.485053625196822,0.532697922890378
"135",0.306426530027063,0.306781466543311,0.315755839664205,0.327484618642252
"136",0.562988979552048,0.571351770655398,0.566660197861167,0.574467377042272
"137",0.394590821342042,0.396645891633364,0.407979985525402,0.419761141835884
"138",0.202254356414913,0.2261660802719,0.26881934304648,0.307000980361801
"139",0.535777897538221,0.544728458872911,0.53693018950044,0.556007242886807
"140",0.40626000474186,0.422422613228861,0.446859088184559,0.464366420822063
"141",0.456679512709179,0.504979013999144,0.555816863144396,0.602038031823955
"142",0.457630539452222,0.492206566780537,0.504274698792715,0.514194561511238
"143",0.584898802329398,0.618774128062493,0.613384532843401,0.62609400597049
"144",0.531437224146732,0.545578853005584,0.535146905150801,0.540937621508799
"145",0.299477319805149,0.33458346833352,0.389552615844371,0.448429259861276
"146",0.576474698132942,0.593263973601031,0.587715374804226,0.59386478076419
"147",0.476007820590988,0.532570484076476,0.577952687123494,0.625053246977593
"148",0.438837310561331,0.508719386336426,0.563704416187646,0.618418502680275
"149",0.631542845094835,0.653498672489765,0.67034711767403,0.687065329288248
"150",0.529656009469823,0.540248643178027,0.5587421647683,0.571368144136619
"151",0.577505539445787,0.592093009696568,0.598741594169639,0.614811591832885
"152",0.56956725643063,0.614038237407549,0.623384658405745,0.647701228545362
"153",0.764358714438894,0.770286686561706,0.760712520112544,0.768621050509632
"154",0.601696025127982,0.613718166911765,0.619939965070535,0.633147988924695
"155",0.716853709609409,0.721395118096861,0.712897013486522,0.719828975265446
"156",0.610394462766688,0.626896603343426,0.615769791154154,0.625105189094922
"157",0.367822841369055,0.402152268145778,0.454231113833025,0.523128248678
"158",0.466106396787922,0.478870084561718,0.47932019709992,0.489377083276286
"159",0.17799738953976,0.180431999282239,0.187027022692484,0.201421273061656
"160",0.307194247694102,0.323561408028821,0.326726962725583,0.334744647818362
"161",0.486058411041443,0.52408614802186,0.571397805618798,0.618657911401294
"162",0.378661423366478,0.384892426509564,0.398166319949062,0.405282445268488
"163",0.503659418415429,0.543685853895281,0.585399637021954,0.626692474834544
"164",0.549868028978802,0.537427540677809,0.539554316409611,0.554749076302294
"165",0.697860052571108,0.715358195153391,0.722723776775625,0.735931800629785
"166",0.568873205800017,0.57837453793917,0.590698237038948,0.602043421946305
"167",0.447214742963813,0.478552818783041,0.521358739983804,0.58706280886025
"168",0.198256547775055,0.219339826209977,0.217415217631974,0.230936560354677
"169",0.342202754706217,0.347057075616137,0.379604517327697,0.392844375590769
"170",0.548153211746663,0.556044686778364,0.565588309495653,0.588763101135168
"171",0.485102846245183,0.497771220034116,0.503135009210664,0.520482273307175
"172",0.196545558360285,0.191148529782837,0.207424783127843,0.227925292526473
"173",0.356299944754449,0.401110044626466,0.440692984608203,0.475194750683799
"174",0.247902275006629,0.259544174594538,0.251227007096306,0.255726934414784
"175",0.417599024287108,0.42525660845304,0.429565946613266,0.444760706505949
"176",0.38279656402638,0.396636728898201,0.406889955330456,0.417383850629117
"177",0.207940611859399,0.227721647507578,0.224188097360614,0.228075611711445
"178",0.414373994892857,0.433731206520404,0.423737375828572,0.430413361659129
"179",0.145304169857531,0.161296271194966,0.191665886352277,0.231226188137104
"180",0.492807735566352,0.513719517773376,0.511850959415875,0.521159433548173
"181",0.303933074903741,0.343797859679565,0.401161812176743,0.446794879264425
"182",0.61112139105292,0.650921361995445,0.667814877835735,0.688649854331959
"183",0.620012332383782,0.653737111143822,0.665918719088378,0.685530940745587
"184",0.208129480780262,0.203420518946058,0.206292577307368,0.219214077485964
"185",0.543086093369893,0.577511926171817,0.602002012118106,0.627846719683244
"186",0.581086596735008,0.627427648817334,0.665368138856543,0.687258784847558
"187",0.399128649687217,0.422429926581149,0.440353661480547,0.452033466575046
"188",0.559304993870216,0.578416293848872,0.571723911588602,0.576963035296924
"189",0.572410617440872,0.582048374510194,0.596466941670329,0.607259496208841
"190",0.171654319022514,0.181028337300105,0.210102415590922,0.247094661902966
"191",0.568156805537776,0.606184542518193,0.649599691619243,0.697975972551761
"192",0.358639765078763,0.379144425350717,0.375628050396243,0.379750998954543
"193",0.545535633508828,0.619852571654283,0.662000370625106,0.688365015283824
"194",0.720728028254214,0.758861157266094,0.779946290676353,0.797321549020223
"195",0.37641888520557,0.430264703427664,0.472580764412733,0.517298120364647
"196",0.45729002961452,0.45712992800932,0.472598892610728,0.488825430787269
"197",0.32355147389266,0.357150891520407,0.414701923869879,0.484484328187415
"198",0.18100441092666,0.175214486464375,0.187961858787995,0.202406748994395
"199",0.50705123246496,0.549294275392594,0.60570909956151,0.650095741362093
"200",0.304539462838627,0.301142347072914,0.30812110927655,0.324179567006394
"201",0.519322855457356,0.52498804113577,0.535430494062866,0.555941457874697
"202",0.157630241048475,0.171846622168289,0.209576319865793,0.246331089637435
"203",0.387637674455476,0.386779366593782,0.419666975079196,0.438734360885273
"204",0.631215852547936,0.66925733252278,0.695526469595415,0.720931345333034
"205",0.485609607749875,0.536888369027587,0.5910843529661,0.634354819616661
"206",0.518920568521452,0.512617663486753,0.539461291272684,0.552701149535756
"207",0.350789076464392,0.33789211472003,0.37043955643159,0.389506942237666
"208",0.205360349701139,0.220680785360353,0.219331994566727,0.225456472230897
"209",0.569692808963924,0.592796781317341,0.585578382520572,0.594372182390221
"210",0.410635974213217,0.418033409021755,0.430749648590739,0.442530804901221
"211",0.258085910768476,0.273568334411802,0.285794984830377,0.305204594396891
"212",0.314618078850779,0.324958653442788,0.318499591693023,0.32842954829337
"213",0.681711267771538,0.699786212854772,0.69014432478097,0.698202456288473
"214",0.321752491645228,0.335948538027907,0.35292235875759,0.365376128537882
"215",0.50976203523338,0.520814045412892,0.542733525625509,0.551845275247224
"216",0.721913938091613,0.740721868642195,0.734533225115683,0.74467871882611
"217",0.33507144838359,0.373072153967191,0.416825553325146,0.463810314253607
"218",0.540344160025502,0.565541935264983,0.560317482740615,0.57218839093473
"219",0.405441055593107,0.412838490401646,0.421857976424209,0.433639132734692
"220",0.185230275361908,0.200788864392281,0.236958103158854,0.276473683076948
"221",0.565040084704359,0.570366231269062,0.582235792704473,0.605410584343988
"222",0.437927168886744,0.434340704292116,0.443666575035514,0.457570545888678
"223",0.597872934440064,0.614561315924698,0.60457828719889,0.61542084885271
"224",0.360956190958491,0.356125881405385,0.387491167862286,0.405267764628843
"225",0.350364176457274,0.346690423763668,0.363996297514837,0.374385313569817
"226",0.513493019395311,0.521673542544919,0.520952830677111,0.528061154592817
"227",0.401453045880008,0.406785730936471,0.439899640249986,0.447236055814919
"228",0.525681370631496,0.561542112329595,0.588026980849492,0.611841254625858
"229",0.178306766119376,0.174069317150546,0.19046164442758,0.203843837243686
"230",0.379642647178723,0.389315409493218,0.406855697824856,0.415625236982343
"231",0.469537082732223,0.493616276098924,0.487220999168546,0.491343947726846
"232",0.319656257581159,0.327827309064284,0.338883135076848,0.350469273778208
"233",0.507668740124615,0.535679714484645,0.524076942223852,0.525015894314024
"234",0.187356007812348,0.178894979240973,0.194300465955917,0.211344944274197
"235",0.257869151946457,0.257112276105675,0.278941316403476,0.295157860001461
"236",0.558586452301463,0.601023465325852,0.619876568665833,0.638198001283523
"237",0.410984768856222,0.42366600227678,0.447836113706752,0.46961721973592
"238",0.571628532257545,0.610877472256897,0.622767394963621,0.642991104510322
"239",0.309770453285975,0.337743326373332,0.346772450754728,0.362101743796725
"240",0.643576547834754,0.659879649004847,0.664917678598833,0.673303268947804
"241",0.251627298917685,0.289427162170615,0.326752029426148,0.365560369780003
"242",0.339633498090736,0.382841905215369,0.440054257407971,0.4880162399319
"243",0.282986599180108,0.281675757400288,0.292954452348437,0.309962455334535
"244",0.607700124226568,0.634609978961639,0.63040560149799,0.639260306168899
"245",0.205346453035471,0.241327409781724,0.294791684215622,0.336138258465136
"246",0.279049315164877,0.286900500284774,0.298958650597793,0.317940279307679
"247",0.192536442112178,0.190949039216133,0.210094091525591,0.230729134073536
"248",0.707819272235192,0.750378956197465,0.76241602086205,0.773718029257518
"249",0.391523499136369,0.41821576205166,0.412453388094178,0.420340593647324
"250",0.459872023436804,0.476086486922748,0.482874752683472,0.498372313036154
"251",0.434414306488343,0.485832471832467,0.534730088406701,0.575730940418882
"252",0.167143144688107,0.169866801389513,0.178001434959531,0.189497612949294
"253",0.493461915307849,0.502407200566994,0.510244531334899,0.520734898605862
"254",0.478347859858171,0.522273475915851,0.573747847615261,0.62083333950826
"255",0.262661808305572,0.303082585970315,0.335329251641781,0.373554042520356
"256",0.630158475187779,0.66876214352364,0.693334126361061,0.709418595665412
"257",0.224784414443346,0.25751929720415,0.285411220240308,0.321566400153964
"258",0.686053508590432,0.718934967916818,0.74219912225977,0.764076245644531
"259",0.584807459562747,0.625914235063417,0.653119876899623,0.677216212359718
"260",0.435855267127453,0.45632269643887,0.461508589969227,0.470388612020791
"261",0.365453306422911,0.406030175813344,0.431057653738825,0.454040514971916
"262",0.493271697500416,0.523056944341192,0.518819887383703,0.536561262207453
"263",0.188655562456122,0.189091131399799,0.20571841167373,0.21721473961947
"264",0.270776413703117,0.291587458543938,0.290823808621889,0.294946757180188
"265",0.394862526983821,0.445047588740208,0.506662978353909,0.558812747903436
"266",0.376642347589939,0.394887946068968,0.391164212077452,0.400002607795138
"267",0.415676499754486,0.441130433930807,0.435159288678343,0.43800144277568
"268",0.308084227308895,0.329723479796533,0.324888421245932,0.335243495789879
"269",0.358958714489441,0.382766106990556,0.382532354479245,0.391743531005241
"270",0.165792751465501,0.163162392573987,0.183150794747061,0.20019527306534
"271",0.563807522365751,0.59221020604716,0.607914123900843,0.630048497144879
"272",0.410417285437656,0.456987325454924,0.48282861371298,0.499150558988353
"273",0.188336245713657,0.191045415597312,0.196964550781253,0.212636067583688
"274",0.633035048733657,0.672763366641754,0.680661694702305,0.700885404249006
"275",0.603084679957239,0.663265975750797,0.706514003830084,0.72825659406553
"276",0.303147190216179,0.348040530185172,0.417547352517868,0.475364375203546
"277",0.251306370456907,0.274384693991352,0.285342071588664,0.303874918398153
"278",0.502324402615183,0.548962667545307,0.60899791774559,0.653710923320642
"279",0.391470475287967,0.4243250218896,0.475449162123659,0.537714512482843
"280",0.237430517822433,0.24121699684383,0.254092250214799,0.273636392930628
"281",0.309980202793662,0.346213320941991,0.409497637171699,0.473751293928755
"282",0.293154949737309,0.298197282509535,0.305432328815476,0.322270354881509
"283",0.239734852948575,0.238225484771279,0.255645521579749,0.270453036584689
"284",0.161855141098538,0.17432988402648,0.180248163755666,0.193830411279629
"285",0.590476310090963,0.598367785122665,0.607673045626471,0.625966483996802
"286",0.743170089022123,0.768778988641145,0.764619398714923,0.771237140072492
"287",0.543878514909452,0.567718383266191,0.561415394979688,0.57662855196828
"288",0.309587080497897,0.343519244658325,0.392779025584122,0.459500551331978
"289",0.444610712287041,0.483843018354089,0.539075687268345,0.587046448633905
"290",0.733084333379857,0.771217462391737,0.79344637926546,0.808414673419789
"291",0.564308942738364,0.594405833732037,0.619637034472624,0.645970333246057
"292",0.327338440972442,0.348921528318021,0.340071481089652,0.341010433179824
"293",0.521842034280233,0.560267462667012,0.576573635552734,0.594231958139072
"294",0.550340721681138,0.569096102288836,0.55802620975818,0.562526137076658
"295",0.571376083832027,0.607867504920077,0.634650142733889,0.654240491311491
"296",0.133428256452227,0.145262660108067,0.18038429521105,0.216512227315873
"297",0.300241036174699,0.343463898656495,0.398185030115442,0.449548798582475
"298",0.497461896044284,0.536857141719187,0.549200598453154,0.571412614397727
"299",0.67385917391914,0.705675730115587,0.70775867093102,0.719141593437086
"300",0.499744569619639,0.522917417302352,0.516522140371974,0.520645088930273
"301",0.451007336160499,0.460302420499591,0.47170496748835,0.486561251039871
"302",0.441501133441223,0.481448619773251,0.517633549399588,0.544119663509714
"303",0.625858640004041,0.646072911351489,0.642224398483296,0.6576635089943
"304",0.491614404752365,0.512140544498415,0.527441922935481,0.545052152143813
"305",0.352848345849136,0.360603720367273,0.375744096997865,0.386133113052844
"306",0.519384488745389,0.539079661345225,0.556184069461116,0.570235371018268
"307",0.608247117763698,0.627386154285526,0.6166682043729,0.629644398048153
"308",0.233207248633871,0.233575530133378,0.246495746335717,0.262167263138152
"309",0.424530347475345,0.433818790402937,0.462182187647907,0.470795869646103
"310",0.598422755132802,0.611884590305894,0.612885078032017,0.634858705038606
"311",0.32142761576685,0.33816447769923,0.349689748282113,0.358083140034804
"312",0.302039260559464,0.31431668254617,0.305999515047938,0.310833203672589
"313",0.128448958491555,0.139600684919032,0.169818546673314,0.206810792985358
"314",0.210693994782666,0.213549810173836,0.216238545759368,0.231910062561803
"315",0.51204501972711,0.560301974011496,0.611885656998282,0.658836615741967
"316",0.521799188680126,0.562059779101892,0.583269276042468,0.60548129198704
"317",0.574056027049497,0.609992850387322,0.649213738752435,0.698536193958773
"318",0.545621985145884,0.564179075799718,0.571971443736253,0.584207609666279
"319",0.306506913354862,0.321821464390094,0.339361752721732,0.352511494505531
"320",0.530476009865747,0.570736600287512,0.593125210644773,0.615337226589345
"321",0.258739929492651,0.278134695937612,0.295927284166622,0.307669585750924
"322",0.570598420107237,0.589964959294058,0.590917620990201,0.605671090654889
"323",0.149301592373449,0.165404091950323,0.162884476750686,0.174021924196365
"324",0.423271231794419,0.426194275788145,0.428271251784131,0.441738028017521
"325",0.321744428091359,0.343327515436938,0.334477468208569,0.335416420298741
"326",0.285203493884208,0.326746736354351,0.359183981244439,0.395904959395369
"327",0.306332641154786,0.317922397665485,0.326092809103155,0.341048771384718
"328",0.308844149760252,0.298790956714328,0.330156243171229,0.347004416901971
"329",0.354802849974474,0.399612949846492,0.456256326498871,0.496459364304685
"330",0.204062269949667,0.23219062287541,0.27366173039533,0.309816910308986
"331",0.40642449624044,0.416725316697163,0.425426872893485,0.440056480406798
"332",0.425072042233655,0.444102908059764,0.438581403648196,0.453783767114175
"333",0.386379161224747,0.394605536037608,0.400413473835233,0.41264963976526
"334",0.22091939397592,0.248581189891587,0.282692214871315,0.317272471485722
"335",0.729909475352984,0.747407617935267,0.761360185928473,0.771850553199436
"336",0.572836056142708,0.600157889058201,0.594083273724896,0.599584839932443
"337",0.582318817032382,0.593501903612116,0.58243201108146,0.588314084076883
"338",0.244065578303607,0.283025943049738,0.321354600490815,0.35957939136939
"339",0.648385941772947,0.661862502493087,0.650611672850324,0.656113239057871
"340",0.254775510049639,0.261927602905585,0.278554883179516,0.289916677975941
"341",0.289532000215438,0.30245429206195,0.315728185501447,0.326488845085041
"342",0.351970170048984,0.391745290809257,0.445195369761438,0.511916895509295
"343",0.459796122399256,0.474792128786607,0.4681376428776,0.480395919428713
"344",0.426644439593088,0.442858903079032,0.449647168839757,0.46626090434246
"345",0.464492633644469,0.506888755470693,0.54508976173618,0.581693529756774
"346",0.584230246106772,0.595559737263803,0.587061632653464,0.595418916621222
"347",0.482584410453806,0.485462337118279,0.495033311185633,0.50414153277965
"348",0.587831452589203,0.618878583406267,0.659991165514607,0.702802884015942
"349",0.383907381120871,0.387487947494624,0.411087227539909,0.426207417611358
"350",0.611130957445381,0.662813779937685,0.693549478714797,0.709633948019148
"351",0.333554086225286,0.336423376624928,0.356081185342954,0.372442826976965
"352",0.715755479420183,0.762881361492759,0.779179473810194,0.789535307931842
"353",0.703817956989313,0.731196604450901,0.735667341058609,0.75175181036296
"354",0.470799461991934,0.51440803646734,0.554601438233642,0.595894276046232
"355",0.406692352596457,0.405798864040092,0.40561103190242,0.420453792847686
"356",0.470799117037613,0.519076463670788,0.549670538279881,0.56135034337438
"357",0.683201304471648,0.716837535996844,0.71797770501062,0.732945999164949
"358",0.251404149212937,0.274522091023508,0.278334699415685,0.287100650398709
"359",0.392277941376269,0.414921458663685,0.412979452811507,0.415441644973505
"360",0.432378106006255,0.450657529411791,0.441807482183422,0.451372777403979
"361",0.727819028224731,0.757190635637341,0.764556217259574,0.774912051381223
"362",0.350601108017578,0.396745669956947,0.444640424644067,0.493710044526457
"363",0.730235753486316,0.754710181057289,0.768422396249852,0.77893051475882
"364",0.162504994887101,0.168577808026342,0.18667379532862,0.198953335600959
"365",0.429558557719011,0.446697104798421,0.443180729843947,0.45286824083343
"366",0.572399051986588,0.590501183997739,0.606050761226964,0.625234117250758
"367",0.511999866238113,0.536717265234984,0.532148365243456,0.541003069914365
"368",0.671855060779962,0.690664255503588,0.680432062598274,0.686818898278381
"369",0.211686404981615,0.221244065300601,0.224160455817856,0.233603463099469
"370",0.559675736627386,0.564697225256695,0.565120296852349,0.580980514669026
"371",0.264154951826498,0.267015132702589,0.285484234518239,0.299175574373157
"372",0.508198076333357,0.510869295133913,0.511825246459704,0.531293779744052
"373",0.635415563957416,0.672769223382586,0.676707080260157,0.692657016415193
"374",0.513411002725468,0.518065478320955,0.518488549916609,0.525448818076746
"375",0.521665249912345,0.548016394324379,0.540153187658099,0.546243056476351
"376",0.365652481574371,0.364303554185374,0.378804039289779,0.393548081956433
"377",0.275926511891885,0.326384796441516,0.388773362943576,0.446905437405992
"378",0.391984345467046,0.457365112554261,0.508556328547299,0.558682526939706
"379",0.514326948991481,0.573280485310695,0.601578301917374,0.625175931033991
"380",0.398373686031932,0.420021174641675,0.426254814680213,0.442081544839905
"381",0.44015348922962,0.449198272487217,0.472452592188256,0.486369360596094
"382",0.742297343180222,0.762742102359263,0.774832859522378,0.783117537324262
"383",0.517389436051449,0.523702140473653,0.513803072349008,0.524934784153278
"384",0.381450624489399,0.413720441796072,0.470977684615047,0.533328615028132
"385",0.564440366627008,0.582996845586551,0.571394073325758,0.574971895785241
"386",0.420831288345194,0.427806826724698,0.463246674756336,0.478366864827785
"387",0.664154723040636,0.686257475806495,0.677759371196157,0.687549778756468
"388",0.169946538386087,0.164156613923802,0.178047769710886,0.190085695727744
"389",0.476481283063533,0.481623327292598,0.484844086752048,0.493229677101018
"390",0.212482244048784,0.203407897831646,0.218501995921993,0.239002505320624
"391",0.452634099927598,0.480844842372764,0.519108789589146,0.562460691900436
"392",0.343464344702846,0.401254628185346,0.449294203773645,0.507435381851579
"393",0.164262643764645,0.183891328441515,0.216331320210369,0.254705712199358
"394",0.655182847855822,0.688721447813752,0.70915429882425,0.719662417333218
"395",0.548209052379184,0.549342748648419,0.563843233752823,0.572094290952479
"396",0.508367304678442,0.51384972709109,0.538945214609502,0.548366111270029
"397",0.337821261372127,0.358332091392449,0.359391974752201,0.361312568843081
"398",0.141079282764472,0.154660125342201,0.184309164654714,0.224815640713361
"399",0.371572176500813,0.409705068936084,0.450763451353621,0.496457423242563
